artist,song,link,text
Cher,Cryin Shame,/c/cher/cryin+shame_20515138.html,"Love walk out the door  
Its a cryin shame  
It don't happen no more  
Love walk out the door  
Its a cryin shame  
It don't happen no more  
  
Im Readin your letter  
I don't know weather  
To call you up and talk again.  
When i saw the name you signed  
Goin through my mind it was a memory  
Of way back when.  
  
Now All That I can tell you is good luck baby  
Im sorry that it couldnt be me,  
Cause it felt to right and if we held on tight  
Id be with you tonight.  
  
We never should have let our  
Love walk out the door  
Its a cryin shame  
It don't happen no more  
  
Love walk out the door  
Its a cryin shame  
It don't happen no more  
  
I wont forget the summer  
My heart was like a drummer  
Just beating every night away  
Walkin in the sun with you  
Baby we were one i knew  
Love was really ours to stay  
  
Now all that i have left is a faded picture,  
You belong to her today  
And the memory of you and me  
Is just a used to be,  
  
We never should have let our  
Love walk out the door  
Its a cryin shame  
It don't happen no more  
  
Love walk out the door  
Its a cryin shame  
It don't happen no more  
Shame it don't happen  
  
Love slipped through my hands  
Its a cryin shame  
I can't play in your band  
Love fell at my feet it's a cryin shame  
The bitter is in the sweet  
  
Oh no..oh no  
  
Love walk out the door  
Its a cryin shame  
It don't happen no more  
  
Love walk out the door  
Its a cryin shame  
It don't happen no more

"
Cher,Dangerous Times,/c/cher/dangerous+times_20029592.html,"I don't know if it's in my mind  
Watching all the shadows behind me  
'Cause I could get hurt  
Or maybe this time  
The cloud has got a silver lining  
And if I'm scared, I got a right to be  
I know, you could wound me critically  
  
[Chorus]  
These are dangerous times  
And if I take some chances  
Put my heart on the line  
What would you do to me  
If I give myself up  
To these circumstances  
In these dangerous times  
Would you keep me safely  
  
Over the hill, there's an army of fools  
Waiting for their hearts to be broken  
How do I know  
If I'm gonna explode  
When I come out in the open  
'Cause even lovers can turn into enemies  
I don't want to be a casualty  
  
[Chorus]  
Would you keep me  
  
Baby would you keep me safely tonight  
Can I trust you with all of my affections?  
Can I trust you to be on my side?  
In these dangerous times  
  
[Chorus: x 2]

"
Cher,Danny Boy,/c/cher/danny+boy_20697333.html,"Oh Danny boy, the pipes, the pipes are calling  
From glen to glen, and down the mountain side  
The summer's gone, and all the roses are dying  
It's you, It's you must go and I must bide  
  
But come ye back when summer's in the meadow  
Or when the valley's hushed and white with snow  
For I'll be here in sunshine or in shadow  
Oh Danny boy, oh Danny boy, I love you so  
  
But when ye come and all the flowers are a dying  
And if I am dead, dead I well may be  
Just come and find, find the place  
Find the place where I lay lying  
And kneel and say an ""Ave"" there for me  
  
And I will hear tho soft you tread above me  
And my grave, my grave warmer and sweeter be  
For you're gonna kneel and you're gonna tell  
God you're gonna tell me how you loved me  
And I will sleep in peace until you come to me

"
Cher,David's Song,/c/cher/davids+song_20029576.html,"Won't you let me rock and roll you baby  
I haven't seen you in a long, long time  
I haven't fooled around with any candles lately  
Just thought you might have some music in mind  
Oh, I just want to serenade you  
Maybe we could even live a verse or two  
And I could finish this old love song  
So I could start singing it to you, oh  
I could start singing it to you  
If I could finish this old love song  
Then I could start singing it to you  
Won't you come and boogie-woogie with me, baby  
It's been a while since I held you close to me  
I haven't met many boys like you, baby  
Knew I would find you eventually  
Oh, I just want to serenade you  
Maybe we could even live a verse or two  
And I could finish this old love song  
So I could start singing it to you, oh baby  
I could start singing it to you, oh honey  
If I could finish this old love song  
Then I could start singing it to you  
If I could finish this old love song  
Then I could start singing it  
Then I could start singing it to you  
Oh, to you, oh, to you baby, you  
I said, to you  

"
Cher,Dead Ringer For Love,/c/cher/dead+ringer+for+love+feat+meat+loaf_20180924.html,"Meat Loaf feat. Cher - Dead Ringer For Love  
  
Meatloaf: Every night I grab some money and I go down to the bar  
I got my buddies and a beer, I got a dream, I need a car  
You got me begging on my knees, c'mon and throw the dog a bone  
A man he doesn't live by rock 'n roll and brew alone  
Baby baby, baby baby  
  
Rock 'n roll and brew, rock 'n roll and brew  
They don't mean a thing when I compare 'em next to you  
Rock 'n roll and brew, rock 'n roll and brew  
I know that you and I we got better things to do  
I don't know who you are or what you do, or where you go when you're not
around  
I don't know anything about you baby, but you're everything I'm dreaming of  
I don't know who you are, but you're a real dead ringer for love  
A real dead ringer for love  
  
Cher: Ever since I can remember you been hanging 'round this joint  
You been trying to look away but now you finally got the point  
I don't have to know your name and I won't tell you what to do  
But a girl she doesn't live by only rock 'n roll and brew  
Baby baby, baby baby  
  
Cher and Meatloaf: Rock 'n roll and brew, rock 'n roll and brew  
They don't mean a thing when I compare 'em next to you  
Rock 'n roll and brew, rock 'n roll and brew  
I know that you and I we got better things to do  
I don't know who you are or what you do, or where you go when you're not
around  
I don't know anything about you baby, but you're everything I'm dreaming of  
I don't know who you are, but you're a real dead ringer for love  
A real dead ringer for love  
  
Meatloaf: Ooh you got the kind of legs that do more than walk  
Cher: I don't have to listen to your whimpering talk  
Meatloaf: Listen you got the kind of eyes that do more than see  
Cher: You got a lotta nerve to come on to me  
Meatloaf: You got the kind of lips that do more than drink  
Cher: You got the kind of mind that does less than think  
But since I'm feeling kinda lonely and my defenses are low  
Why don't we give it a shot and get it ready to go  
I'm looking for anonymous and fleeting satisfaction  
I want to tell my daddy I'll be missing in action  
Ever since I can remember I've been hanging 'round this joint  
My daddy never noticed, now he'll finally get the point  
Meatloaf: You got me beggin' on my knees, c'mon and throw the dog a bone  
A man he doesn't live by rock 'n roll and brew alone  
Baby baby, baby, baby  
  
Cher and Meatloaf: Rock 'n roll and brew, rock 'n roll and brew  
I know that you and I we got better things to do  
Rock 'n roll and brew, rock 'n roll and brew  
They don? T mean a thing when I compare? Em next to you  
I don't know who you are or what you do, or where you go when you're not
around  
I don't know anything about you baby, but you're everything I'm dreaming of  
I don't know who you are, but you're a real dead ringer for love  
A real dead ringer for love  
  
Dead ringer for love  
Dead ringer

"
Cher,Disaster Cake,/c/cher/disaster+cake_20190534.html,"If you're gonna make an omelet  
You gotta break an egg  
You want to be in showbiz  
Then you gotta break a leg  
  
Babe you're heading on a journey  
I hate to see you make  
Cause the only food they sell there  
Is called Disaster Cake  
  
You won't plan it or deserve it  
When life sneaks behind your back  
It'll grab you by the short hairs  
And gently tie you to the rack  
  
If you think you can outrun it  
That'll be your first mistake  
'Cause the recipe you're making  
Is for Disaster Cake  
  
Read my lips  
Babe the crack that you hear is thunder  
You don't know, but you're going under  
Read my lips  
Babe the flash that you see is lightinin'  
I have been up ahead, it's frightenin'  
Yeah you're young and you're cool  
Here to break evey rule - you're a fool  
  
Now you won't listen or believe me  
When I tell you what's a head  
I'm a dinosaur in your mind  
I've never even seen ""The Dead""  
  
But child read my lips and tremble  
'Cause your world is about to break  
And the crumbs they're selling after  
Are from Disaster Cake  
  
Read my lips  
Girl you're heading for a disaster  
You run fast, you need to run faster  
Read my lips  
'Cause you're an accident waiting to happen  
This is death bitch, it ain't just nappin'  
Yeah you're young and you're cool  
But hell's full of young fool's  
Rest in peace  
  
Yeah I know you're tired of listenin'  
And you wish I'd just go away  
If I do you'll be alone here  
And then you'll beg my ass to stay  
  
Babe, life's a paradox for certain  
Like trying to fuck through an earthquake  
Simpler task than eating  
An ent

"
Cher,Dixie,/c/cher/dixie_20697357.html,"Wish I was in the land of cotton  
There's a man waiting there  
Who'll never be forgotten  
Why did I have to go  
Why did I go away  
  
It was early on one frosty morning  
I left the sleepy town I was born in  
I wrote a letter that said I was going  
And I layed it beside your bed  
  
And now the concrete hurts my feet  
New York's too big a city for me  
Back down south from Dixie beside you  
Honey is where I wanna be  
  
[Chorus:]  
And then my cotton gown'll come tumblin' down  
I'll make ya feel like a hell of a man  
I wanna be held tight in your arms tonight  
In my sweet old Dixie land  
Darling it seems like forever  
Does the Mississippi still run free  
I miss a little bit of Heaven  
And your southern hospitality  
  
These neon lights drive me crazy  
I wanna lay next to you and be lazy  
Where the sweet magnolia blossoms  
In the early morning Georgia air  
  
Tonight it looks like snow  
But this Gray Hound's starting to roll  
I gonna be whistelin' Dixie  
All the way back home to you  
  
[Chorus x2]

"
Cher,Do I Ever Cross Your Mind,/c/cher/do+i+ever+cross+your+mind_20029659.html,"Do I ever cross your mind darling  
Do you ever see  
Some situation somewhere somehow  
Triggers your memory  
And do you ever wonder  
What became of all the time  
And darling, do I ever cross your mind  
  
Do you ever want to know  
If all dreams go on endlessly  
Or do they just run down somehow  
Gradually become the custody  
Or that melancholy jaded by the time  
And darling, do I ever, ever cross your mind  
  
Do I ever cross your mind  
When you're lonely  
Or does that only happen to me  
Darling don'tcha ever wonder  
What became of all the time  
And darling, do I ever, ever cross your mind

"
Cher,"Do Right Woman, Do Right Man",/c/cher/do+right+woman+do+right+man_20715760.html,"Take me to heart  
And I'll always love you  
And nobody can make me do wrong  
Take me for granted  
Leaving love unshown  
Makes will power weak  
And temptation strong  
  
[Chorus:]  
A woman's only human  
You should understand  
She's not just a plaything  
She's flesh and blood  
Just like her man  
If you want a do right all's day woman  
You gotta be a do right all's night man  
  
They say it's a man's world  
But you can't prove that by me  
And as long as we're together  
Show some respect for me  
If you want a do right all's day woman  
You gotta be a do right all's night man  
  
[Chorus:]  
  
If you want a do right all's day woman  
You gotta be a do right all's night man  
If you want a do right all's day woman  
You gotta be a do right all's night man

"
Cher,Do What You Gotta Do (With Greg Allman),/c/cher/do+what+you+gotta+do+with+greg+allman_20515136.html,"Do what you gotta do  
With greg allman  
Writer jimmy webb  
  
Girl I can understand how it might be kinda hard to love a guy like me  
I don't blame you much for wanting to be free  
I just wanted you to know  
I love you better than your own kin did from the very start  
It's my own fault for what happens to my heart  
You see I've always known you'd go  
But you just do what you gotta do  
My wild sweet love  
Though it may mean I'll never kiss your sweet lips again  
Pay that no mind  
Just find that dappled dream of yours  
Come on back and see me when you can  
Well I know they make you sad  
They make you feel so bad  
They say you don't treat me like you should  
Folks got ways to make you feel no good  
I guess they got no way to know  
I've had my eyes wide open from the start  
And boy you never lied to me  
And the part of you they'll never see  
Is the part you've shown to me  
So you just do what you gotta do  
My wild sweet love  
Though it may mean I'll never kiss those sweet lips again  
Pay that no mind  
Just find that dappled dream of yours  
Come on back and see me  
Come on back and see me  
Come on back see me when you can-oooooooooh

"
Cher,Does Anybody Really Fall In Love Anymore,/c/cher/does+anybody+really+fall+in+love+anymore_20029648.html,"I walked down the street  
People passing me by  
They look me up and down  
But they don't look me in the eye  
I'm just another stranger  
  
In my own home town  
Looking for an angel  
But heaven can't be found  
I say, hey, are you lonlely tonight?  
hey, hey, hey, I'm gonna make it through  
  
But that don't make it right  
Does anybody really fall in love anymore?  
Does anybody really give their heart to somebody?  
Does anybody really ever open that door?  
I know, I know, you've got to love somebody  
I know, I know, I've got to find somebody to love  
There's a sad face in the mirror  
  
And I'm sad to say it's mine  
Like a ghost up in the attic  
Only love can set him free  
I've been running around in circles  
On this roller coaster ride  
There's a lonely world around me  
I get sucked in by the tide  
I say, hey, love ain't no crime  
  
So why is everybody so afraid to cross that line?  
Does anybody really fall in love anymore?  
Does anybody really give their heart to somebody?  
Does anybody really ever open that door?  
I know, I know, you've got to love somebody  
I know, I know, I've got to find somebody to love  
  
Hey, hey, hey, I'll be alright  
'Cause I know that someone some where's  
Gonna say these words tonight  
Does anybody really fall in love anymore?  
Does anybody really give their heart to somebody?  
Does anybody really ever open that door?  
I know, I know, you've got to love somebody  
I know, I know, I've got to find somebody to love

"
Cher,Don't Come Around Tonite,/c/cher/dont+come+around+tonite_20184062.html,"I bring a paper  
To the cafe on the corner  
I catch a movie in the afternoon  
I spend an hour  
Doing nothing that important  
But nothing's what I'm in the mood to do  
This peaceful image  
Of a seen almost forgotten  
Just touched the surface  
Of my conscious mind  
Of things I used to do  
Before I knew you  
[Chorus:]  
So don't come around here tonite  
But that doesn't mean forever  
I trust you to spare us a fight  
And humour my endeavour  
There was something about you to me  
How easier love used to be  
Well I just need to know  
That I'm all right  
If you don't come around tonite  
And so I wander  
Through the workings of the city  
Where every stranger has discovered me  
With my desire, my isolation  
Somehow I have to make the two agree  
And then you vanish  
All my thoughts and independance  
When you put your hands on me  
And I feel these things you do  
That I've grown used to  
[Chorus:]  
You say I'm the one  
You've been searching for  
But for myself I would rather be more  
Then someone who only aspires  
To forfeit your every desire  
And nights I've been mad, you are few  
Now, all I am asking of you, is  
[Chorus:]  
[repeat]

"
Cher,Don't Come Cryin' To Me,/c/cher/dont+come+cryin+to+me_20184048.html,"Throw out our love  
Like it was old news  
Be sure to wear your best pair  
Of walking out shoes  
Go take the world  
Into your hot hands  
You want the music baby,  
Go have the dance  
Ooh when you miss my love  
And you're thinking about  
How good it use to be  
Ooh when you long for my touch  
[Chorus:]  
Baby please don't come crying to me  
Remember you were the one  
Who wanted to be free  
That's how you wanted to be  
So don't come crying,  
Don't come crying to me  
Don't you come crying  
Walk out the door and go on and go free  
Step on my heart like  
It's the ground under your feet  
Find another lover if you want to  
You got to do whatever you got to do  
Ooh but when the nights get cold  
And you're thinking about  
How hot we used to be  
Ooh and when there's no one to hold  
[Chorus x3]

"
Cher,Fast Company,/c/cher/fast+company_20714710.html,"You know you love your man  
Two hundred miles an hour  
Drinking up the fumes  
And you're never more alive  
When you feel his power  
You gotta have it today  
Cause a woman gets hot  
You're racing for the man in the cloak  
Ah you're living your life on fire  
You see, but it's out of bounds company  
  
[Chorus]  
(Fast company)  
I with the lights, heart beats  
Dancing to the music  
Lord I just burst into fire  
No wonder I can't sleep  
I got a feeling today  
I wanna get all hot  
All my dreams explodes with a shot  
Lord I'd be living  
My life on the Caribbean Sea  
But it's out of bounds company  
  
(Fast company)  
You see you're on the way to come  
You say you're one your way to go  
Baby the heart's speaking paradise  
But you - Help me  
Get your big life  
Fast company  
  
[Chorus]  
  
(Fast company)  
You see you're on the way to come  
You say you're one your way to go  
Baby the heart's speaking paradise with me  
Fast Company

"
Cher,Fire And Rain,/c/cher/fire+and+rain_20515134.html,"Just yesterday morning they let me know you were gone  
Susan the plans they made put an end to you  
I walked out this morning and I wrote down this song  
I just can't remember who to send it to  
  
I've seen fire and I've seen rain  
I've seen sunny days that I thought would never end  
I've seen lonely times when I could not find a friend  
But I always thought that I'd see you again  
  
Won't you look down upon me, Jesus  
You've got to help me make a stand  
You've just got to see me through another day  
My body's aching and my time is at hand  
And I won't make it any other way  
  
Oh, I've seen fire and I've seen rain  
I've seen sunny days that I thought would never end  
I've seen lonely times when I could not find a friend  
But I always thought that I'd see you again  
  
Been walking my mind to an easy time my back turned towards the sun  
Lord knows when the cold wind blows it'll turn you head around  
Well, there's hours of time on the telephone line to talk about things to come  
Sweet dreams and flying machines in pieces on the ground  
  
Oh, I've seen fire and I've seen rain  
I've seen sunny days that I thought would never end  
I've seen lonely times when I could not find a friend  
But I always thought that I'd see you, baby, one more time again, now  
Thought I'd see you one more time again

"
Cher,Fire Down Below,/c/cher/fire+down+below_20515133.html,"Here comes old Rosie she's looking mighty fine  
Here comes hot Nancy she's steppin' right on time  
There go the street lights bringin on the night  
Well they'll be slipping into darkness slipping out of sight  
All through the shadows they come and they go  
Only one thing in common  
They got the fire down below  
  
Here comes the rich man in his long black limousine  
Here comes the poor man all you got to have is green  
Here comes the lawyer, banker and the cop  
One thing for certain it ain't never gonna stop  
When it all gets too heavy  
That's when they come and go  
Only one thing in common  
They got the fire down below  
  
It happens out in Vegas happens in Moline  
On the blue blood streets of Boston  
Up in Berkeley and out in Queens  
And it went on yesterday and it's going on tonight  
Somewhere there's somebody ain't treatin' somebody right  
  
And he's looking out for Rosie and she's looking mighty fine  
And he's walking the streets for Nancy  
And he'll find her everytime  
When the street light flicker bringing on the night  
Well they'll be slipping into darkness slipping out of sight  
All through the midnight  
Watch 'em come and watch 'em go  
Only one thing in common  
They got the fire down below

"
Cher,Fit To Fly,/c/cher/fit+to+fly_20202498.html,"Oh, brother, man where are you?  
I am bucklin' from the load.  
I have lost my eye for color  
And my heart can't see the road.  
Oh, sister, come and catch me  
Cause my legs, their prime has past.  
I am breaking from the sorrow  
And my faith is fadin' fast.  
Mother, father, help me  
I'm your flesh and blood and bone.  
Don't you hear me?  
Can't you see me?  
Am I doomed to live alone?  
Without warmth, or love, or honor  
Like a dog out on the street,  
Am I trash 'cause I can't manage  
Must I grovel at your feet?  
  
I'm the boy who fought your battles  
And I'm the man who won your wars.  
Is it over?  
Have you used me?  
I'm no value anymore?  
  
I'm your mothers,  
Wives, and daughters  
I'm your fathers, husbands, sons,  
I'm the life's blood of this country  
I'm the hopeful precious ones.  
  
Am I nothing,  
Am I no one?  
Once a fabric,  
Now a rag.  
We treat people like they're nothing  
We're not fit to fly,  
Fit to fly  
No, no, no, no, no, no.  
  
We're not fit to fly,  
Fit to fly a flag (no, no, no)  
Join the Army,  
See the world  
The Marine Corps,  
Join the Navy  
We're not fit to fly  
Fit to fly the flag.

"
Cher,Flashback,/c/cher/flashback_20515132.html,"Flashback  
Writers jennifer hanson, jim patton-Johnson  
  
You were born between a rock and a hard place  
To a couple of losers  
I lived on the other side of your duplex  
I heard you getting those bruises  
I never would've wanted to walk in your shoes  
It scared me to death, I was a kid too  
Sometimes I think about you  
Travis are you out there somewhere  
Searching for somebody to care  
Are you doing the same thing  
That your daddy did to you  
Wish I could have helped you somehow  
Wonder if it's just too late now  
Saw your pain, how come nobody  
Seemed to have a clue  
Is your world still black and blue  
Travis, Travis  
Did you follow in your mama's footsteps  
Strung out on bad things  
Just a product of circumstances  
Never taught what love means  
Travis I hope you did it different this time  
All you had to do was make up your mind  
Well, how did you decide to live your life  
Travis are you out there somewhere  
Searching for somebody to care  
Are you doing the same thing  
That your daddy did to you  
Wish I could have helped you somehow  
Wonder if it's just too late now  
Saw your pain, how come nobody  
Seemed to have a clue  
Is your world still black and blue  
Travis, Travis  
And the circle goes round  
Until someone hears the sound  
Of a breaking heart  
Wish I could have helped you somehow  
Wonder if it's just too late  
Saw your pain, how come nobody  
Seemed to have a clue  
Is your world still black and blue  
Travis, Travis, Travis, Travis, Travis

"
Cher,For What It's Worth,/c/cher/for+what+its+worth_20697340.html,"There's something happening here  
What it is ain't exactly clear  
There's a man with a gun over there  
Telling me I got to beware  
I think it's time we stop, children, what's that sound  
Everybody look what's going down  
There's battle lines being drawn  
Nobody's right if everybody's wrong  
Young people speaking their minds  
Getting so much resistance from behind  
I think it's time we stop, hey, what's that sound  
Everybody look what's going down  
What a field-day for the heat  
A thousand people in the street  
Singing songs and carrying signs  
Mostly say, hooray for our side  
It's time we stop, hey, what's that sound  
Everybody look what's going down  
Paranoia strikes deep  
Into your life it will creep  
It starts when you're always afraid  
You step out of line, the man come and take you away  
We better stop, hey, what's that sound  
Everybody look what's going down  
Stop, hey, what's that sound  
Everybody look what's going down  
Stop, now, what's that sound  
Everybody look what's going down  
Stop, children, what's that sound  
Everybody look what's going down

"
Cher,Games,/c/cher/games_20029660.html,"I know you're a gamester  
I'm the queen of spades  
A ruler of hearts  
Clash at the moon  
I take my trips right from the start  
I'm a sucker for love  
Joker running wild  
My heart it can break  
Ooh it can break  
Frail as a child  
  
[Chorus]  
Whatever it is, it is  
Whatever will be, it's gonna be  
Whoever you are, you are  
But those games that you play  
Don't cha play 'em with me  
  
You're a visionary dreamer  
Fool in a state, takes of chance  
Love is a hazard, ooh such a hazard  
When you flirt with romance  
It's like shootin' the dice  
Flip a coin in the air  
You running on luck  
Odds are against you  
You're not playing fair  
  
[Chorus]  
  
Stacking a deck, dealing the cards  
Watch what you take  
Standing on love

"
Cher,Geronimo's Cadillac,/c/cher/geronimos+cadillac_20029745.html,"Put geronimo in jail down south  
Where he couldn't look  
A gift horse in the mouth  
Took old geronimo by storm  
Ripped off the feathers from his uniform  
Chorus:  
Oh boys, take me back  
I wanna ride in geronimo's cadillac  
Oh boys, take me back  
I wanna ride in geronimo's cadillac  
Sergeant, sergeant, oh don't you feel  
There's something wrong with your automobile  
Warden, warden, oh listen to me  
Be brave and set geronimo free  
Governor, governor, oh isn't it strange  
You never seen a car on the indian range  
(chorus)  
People, people, oh don't you know  
The indian's got no place to go  
Jesus told me, and I believe it's true  
The red man's in the sunset too  
Took our land, now they won't give it back  
They sent geronimo a cadillac  
(chorus)  

"
Cher,Give Our Love A Fighting Chance,/c/cher/give+our+love+a+fighting+chance_20029603.html,"So you wanna throw our love away  
So you think we ought-a say goodbye  
And you tell me we've run out-a time  
Can't make a heart, stop on a dime  
You could always walk away  
Like you never saw my face  
If you wanted to  
You could tell yourself a lie  
Say this love ain't worth a try  
But you know isn't true  
You heart is tellin' you  
  
Chorus:  
Whoa... We gotta take a stand  
Give our love a fightin' chance  
We can talk it over baby  
Woman to man  
Give our love a fightin' chance  
A fightin' chance  
  
So you think you'll wish it all away  
Click your heels and leave it all behind  
But you don't know that in the real world  
You gotta fight to keep love alive  
There's a battle to be won  
And if bother our hearts are strong  
We can make it through  
So don't turn your back and run  
'Cause your heart's under the gun  
It's a case of do or die  
Break down the walls of pride  
  
Chorus

"
Cher,Good Combination,/c/cher/good+combination_20840456.html,"Baby don't you worry  
When things ain't going right  
Don't be in a hurry  
To run away when you're uptight  
Love is sweet if we stick together  
Solve our problems for forever  
  
[Chorus]  
'Cause we got a good combination  
Yeah we got a good combination  
Can't you see you and me  
Got the key to be happy  
Yeah oh yeah yeah oh yeah  
Yeah oh yeah  
  
Baby when you're crying  
I'll love your tears away  
And I will always be trying  
To keep you happy through the years  
As long as we just keep on kissing  
There's nothing in the world  
We won't be missing  
  
[Chorus]  
  
As long as we just keep on kissing  
There's nothing in the world  
We won't be missing  
  
[Chorus]  
  
Yeah (We got a good combination)  
Yeah (We got a good combination)  
Yeah (We got a good combination)  
Yeah (We got a good combination)  
Yeah (We got a good combination)

"
Cher,Good Times,/c/cher/good+times_20515131.html,"GOOD TIMES  
Writer Sonny Bono  
  
If you think you got troubles  
I knew a girl named bubbles  
She did a dance she called the paradise  
Ain't that nice  
One night she did her dance  
She had them in a trance  
Till some wise guy brought a safety pin  
Now she wears a grin  
  
[Chorus:]  
Ride on ride on your merry-go-round  
Don't be afraid cause it won't break down  
Dance and sing and raise your glass  
Drink to the good times and hope my friend  
That they last  
  
So if you're feeling blue  
It's really nothing new  
And here's a lesson  
You should take from me  
Because it's free  
Just you remember friend,  
To find that happy end  
To find a pot of gold  
Where rainbows shine  
You got to take the time  
  
[Chorus]

"
Cher,Goodbye's The Saddest Word,/c/cher/goodbyes+the+saddest+word_20641194.html,"Mama, you gave life to me  
Turned a baby, into a lady  
And mama, all you had to offer  
was a promise of a lifetime of love  
Now I know, there is no other  
Love like a mother's  
Love for her child  
and I know  
a love so complete  
something  
  
Goodbye's the saddest word I'll ever hear  
Goodbye's the last time I will hold you near  
Someday you'll say that word and I will cry  
It'll break my hear to hear you say goodbye  
  
Mama, you gave love to me  
Turned a young one  
Into a woman  
and mama, all I ever needed  
was a guarantee of you loving me  
  
Cuz I know  
there is no other  
love like a mother's  
love for her child  
and it hurts so  
that something so strong  
  
must say goodbye  
  
Goodbye's the saddest word I'll ever hear  
Goodbye's the last time I will hold you near  
Someday you'll say that word and I will cry  
It'll break my heart to hear you say goodbye  
  
Well the love you give  
  
You'll always be there everytime I call  
You ought to be the greatest love of all  
You take my weakness and you make me strong  
And I will always love 'till forever comes

"
Cher,Half Breed,/c/cher/half+breed_20029614.html,"My father married a pure Cherokee  
My mother's people were ashamed of me  
The Indians said I was white by law  
The white man always called me  
""Indian Squaw""  
  
[Chorus]  
Half-breed, that's all I ever heard  
Half-breed, how I learned to hate the word  
Half-breed, she's no good they warned  
Both sides were against me  
Since the day I was born  
  
We never settled, went from town to town  
When you're not welcome you don't hang around  
The other children always laughed at me  
""Give her a feather, she's a Cherokee""  
  
[Chorus]  
  
We weren't accepted and I felt ashamed  
Nineteen I left them, tell me who's to blame  
My life since then has been from man to man  
But I can't run away from what I am  
  
[Chorus]

"
Cher,Hard Enough Getting Over You,/c/cher/hard+enough+getting+over+you_20029594.html,"For the first time, in such a long time  
I've been feelin' there's some reason  
To hold on through the night  
And for the first time since you broke this heart of mine  
I find myself believin'  
It's really gonna be alright  
Now you're askin' me to let you walk back into my life  
Something I can't bring myself to do  
  
'Cause it's been hard enough gettin' over you  
Ya know you kept me holdin' on till the end  
Oh it's been hard enough gettin' over you  
I don't think that I could say goodbye again  
I could trust you, but it's out of my hands  
  
I once believed your promises  
Believed in every word you said  
I still love you but my heart won't take the chance  
That all the pain I've left behind me  
Might be waiting for me up ahead  
Just remember it was you who walked right out of my life  
  
No you don't know what I've been through  
'Cause it's been hard enough gettin' over you  
Ya know you kept me holdin' on till the end  
Oh it's been hard enough gettin' over you  
I don't think that I could say goodbye  
  
I made a promise to myself  
And this one I'm not gonna break  
  
I've made it without you, and I'm not about to  
Just turn around and make the same mistake  
'Cause it's been hard enough gettin' over you  
Ya know you kept me holdin' on till the end  
Oh it's been hard enough gettin' over you  
  
I don't think that I could say goodbye  
I don't think I could say goodbye  
I know that I can't say goodbye again

"
Cher,Have I Stayed Too Long,/c/cher/have+i+stayed+too+long_20797187.html,"I think this party is going badly  
Is there something wrong  
I see faces looking sadly  
Have I stayed too long  
  
Even though I see me smile  
That same scene and acting wild  
Pretending that I really care  
Smiling face is just a mask  
  
Without love a kiss is nothing  
Have I done something wrong  
I look around and I can't find nothing  
Have I stayed too long  
  
Without beginning there ain't no end  
Without a hope, you got no friends  
Have I gone from loving you  
To find out what's behind my tears  
  
I got to get out of this place  
I'm tired, tired of waiting  
This phony place  
  
I think this party is going badly  
Is there something wrong  
I see faces looking sadly  
I guess I'm going home  
  
Even though you see me smiling  
That same scene and acting wild  
Pretending that I really care  
Smiling face is just a mask

"
Cher,He Ain't Heavy...He's My Brother,/c/cher/he+aint+heavyhes+my+brother_20515130.html,"The road is long,  
With many a winding turn  
That leads us to  
Who knows where, who knows where  
But I'm strong, strong enough to carry him  
He ain't heavy, he's my brother  
  
So on we go,  
His welfare is my concern  
No burden is he to bare,  
We'll get there  
For I know he would not encumber me  
He ain't heavy, he's my brother  
  
If I'm laden at all,  
I'm laden with sadness  
That everyone's heart isn't filled  
With gladness of love for one another  
It's a long long road  
From which there is no return  
While we're on our way to there, why not share  
And the load,  
It doesn't weigh me down at all  
He ain't heavy, he's my brother  
He ain't heavy, he's my brother,  
He's my brother, he's my brother

"
Cher,Heart Of Stone,/c/cher/heart+of+stone_20029731.html,"Beneath the white fire of the moon  
Love's wings are broken all too soon  
We never learn  
Hurt together, hurt alone  
Don't you sometimes  
  
Wish your heart was a heart of stone  
We turn the wheel, and break the chain  
Put steel to steel, and laugh at pain  
We're dreamers in castle's made of sand  
The road to Eden's overgrown  
  
Don't you sometimes  
Wish your heart was a heart of stone  
Look at the headlines  
Big crowd at the crazy house  
Long cue for the joker's shoe  
Ten rounds in the ring with love  
Do you lose and win  
  
Or win and lose  
Sweet rain, like mercy in the night  
(Lay me down, wash away the sorrow)  
Caress my soul and set it right  
(Lay me down, show me your tomorrow)  
Summer tears, winter and the moment's flown  
  
Don't you sometimes  
Wish your heart was a heart of stone  
Mercy, mercy, wish your heart was a heart of stone  
  
Get the picture  
No room for the innocent  
Peak season in lonely town  
Knocked out of the ring by love  
Are you down and up  
  
Or up and down  
I ask the river for a sign  
(In a dream, we go on together)  
How long is love supposed to shine  
(In a dream, diamonds are forever  
But you and I, hurt together, hurt alone  
  
Don't you sometimes  
Wish you heart was a heart of stone  
Mercy, mercy, wish your heart was a heart of stone  
(With a heart of stone, you'll be well protected)  
  
Don't you sometimes  
Wish your heart was made of stone  
(With a heart of stone, you'll be well connected)

"
